web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753316330-37","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pet-solutions-cleaning-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox-Pet-Solutions-Cleaning-Wipes.pdf"
"1753316335-38","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pet-mess-cleaning-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox%C2%AE-Pet-Mess-Cleaning-Wipes.pdf"
"1753316340-39","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pet-solutions-carpet-cleaner/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox-Pet-Solutions-Carpet-Cleaner.pdf"
"1753316345-40","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-gain-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/02/Fresh-Step-Gain-Scent_EN0.pdf"
"1753316351-41","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-outstretch-scented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/03/US002031-Fresh-Step-Outstretch-Scented_0.pdf"
"1753316356-42","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-outstretch-unscented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/03/US002032-Fresh-Step-Outstretch-Unscented_0-1.pdf"
"1753316361-43","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-clean-paws-calm-scented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/03/US002033-Fresh-Step-Clean-Paws-Calm-Scented_0.pdf"
"1753316366-44","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-advanced-multi-cat/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/03/US002037-Fresh-Step-Advanced-Multi-Cat_0.pdf"
"1753316371-45","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-advanced-gain-scented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/03/US002038-Fresh-Step-Advanced-Gain-Scented_0.pdf"
"1753316376-46","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-advanced-clean-paws-multi-cat/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/03/US002039-Fresh-Step-Advanced-Clean-Paws-Multi-Cat_0.pdf"
"1753316381-47","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-outstretch-advanced/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/07/US002052-Fresh-Step-Outstretch-Advanced_0.pdf"
"1753316386-48","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-simply-unscented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/08/Fresh-Step%C2%AE-Simply-Unscented.pdf"
"1753316392-49","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pro-clorox-urine-remover-for-stains-odors/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/08/USA001335-CloroxPro-Clorox-Urine-Remover-for-Stains-and-Odors_1.pdf"
