web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753317276-11","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-big-jobs-all-purpose-cleaning-wipes-citrus-blend/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxbigjobsall-purposecleaningwipes-citrusblendjw.pdf"
"1753317281-12","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-wipes1-to-go-pack-citrus-blend/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxdisinfectingwipes1-togopack-citrusblendjw.pdf"
"1753317286-13","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-triple-action-dust-wipes-extra-large/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxtripleactiondustwipes-extralargejw2015-05-12.pdf"
"1753317292-14","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-triple-action-dust-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxtripleactiondustwipesjw2015-03-22.pdf"
"1753317297-15","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-disinfecting-wipes-tuscan-lavender-and-jasmine/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA001139-Clorox-Scentiva-Disinfecting-Wipes-Tuscan-Lavender-Jasmine_1.0.pdf"
"1753317302-16","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-heavy-duty-cleaning-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxheavydutycleaningwipesjw.pdf"
"1753317307-17","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-glass-wipes-spring-rain/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxglasswipes-springrainjw.pdf"
"1753317312-18","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-glass-wipes-radiant-clean/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxglasswipes-radiantcleanjw.pdf"
"1753317317-19","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-wipes4-classic-clean/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxdisinfectingwipes4-classiccleanjw.pdf"
"1753317322-20","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-wipes3-on-the-go-orange-fusion/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxdisinfectingwipes3-onthego-orangefusionjw.pdf"
